Position(0) = 133.877 136.407 451.215
Body 0 after collapse
Body 0: 1000 1000 1000 -8.21387e+09 -8.55711e+09 -8.65418e+09 3.1e+23

Collapsing objects 0 and 2581
Body 0: 1000 1000 1000 -8.21387e+09 -8.55711e+09 -8.65418e+09 3.1e+23
Body 2581: 1000 1000 1000 -1.72056e+07 -2.15442e+07 -4.73994e+07 1e+21
Body 2581 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.23108e+09 -8.57865e+09 -8.70158e+09 3.11e+23

Collapsing objects 0 and 2594
Body 0: 1000 1000 1000 -8.23108e+09 -8.57865e+09 -8.70158e+09 3.11e+23
Body 2594: 1000 1000 1000 -3.52046e+07 -1.11691e+07 -4.52136e+07 1e+21
Body 2594 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.26628e+09 -8.58982e+09 -8.74679e+09 3.12e+23

Collapsing objects 0 and 2596
Body 0: 1000 1000 1000 -8.26628e+09 -8.58982e+09 -8.74679e+09 3.12e+23
Body 2596: 1000 1000 1000 -2.63778e+07 -5.63756e+06 -2.59913e+07 1e+21
Body 2596 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.29266e+09 -8.59546e+09 -8.77278e+09 3.13e+23

Collapsing objects 0 and 2597
Body 0: 1000 1000 1000 -8.29266e+09 -8.59546e+09 -8.77278e+09 3.13e+23
Body 2597: 1000 1000 1000 -2.94124e+07 -1.14083e+07 -1.13089e+08 1e+21
Body 2597 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.32207e+09 -8.60687e+09 -8.88587e+09 3.14e+23

Collapsing objects 0 and 2598
Body 0: 1000 1000 1000 -8.32207e+09 -8.60687e+09 -8.88587e+09 3.14e+23
Body 2598: 1000 1000 1000 -4.27636e+06 -1.78143e+07 -2.82537e+07 9.99999e+20
Body 2598 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.32635e+09 -8.62468e+09 -8.91413e+09 3.15e+23

Collapsing objects 0 and 2604
Body 0: 1000 1000 1000 -8.32635e+09 -8.62468e+09 -8.91413e+09 3.15e+23
Body 2604: 1000 1000 1000 -3.23777e+06 -3.32509e+07 -3.32739e+07 1e+21
Body 2604 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.32959e+09 -8.65793e+09 -8.9474e+09 3.16e+23

Collapsing objects 0 and 2618
Body 0: 1000 1000 1000 -8.32959e+09 -8.65793e+09 -8.9474e+09 3.16e+23
Body 2618: 1000 1000 1000 -1.99406e+07 -3.68469e+07 -3.82549e+07 9.99999e+20
Body 2618 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.34953e+09 -8.69478e+09 -8.98565e+09 3.17e+23

Collapsing objects 0 and 2619
Body 0: 1000 1000 1000 -8.34953e+09 -8.69478e+09 -8.98565e+09 3.17e+23
Body 2619: 1000 1000 1000 -1.77947e+07 -8.20695e+06 -3.4003e+07 1e+21
Body 2619 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.36732e+09 -8.70298e+09 -9.01966e+09 3.18e+23

Collapsing objects 0 and 2643
Body 0: 1000 1000 1000 -8.36732e+09 -8.70298e+09 -9.01966e+09 3.18e+23
Body 2643: 1000 1000 1000 -5.63493e+07 -94445.8 -1.49725e+07 1e+21
Body 2643 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.42367e+09 -8.70308e+09 -9.03463e+09 3.19e+23

Collapsing objects 0 and 2648
Body 0: 1000 1000 1000 -8.42367e+09 -8.70308e+09 -9.03463e+09 3.19e+23
Body 2648: 1000 1000 1000 -4.83848e+07 -2.43757e+07 -2.52911e+06 9.99999e+20
Body 2648 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.47206e+09 -8.72745e+09 -9.03716e+09 3.2e+23

Collapsing objects 0 and 2671
Body 0: 1000 1000 1000 -8.47206e+09 -8.72745e+09 -9.03716e+09 3.2e+23
Body 2671: 1000 1000 1000 -9.94307e+06 -1.34219e+07 -4.53559e+07 1e+21
Body 2671 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.482e+09 -8.74088e+09 -9.08251e+09 3.21e+23

Collapsing objects 0 and 2680
Body 0: 1000 1000 1000 -8.482e+09 -8.74088e+09 -9.08251e+09 3.21e+23
Body 2680: 1000 1000 1000 -5.53497e+07 -3.78984e+07 -2.09514e+07 9.99998e+20
Body 2680 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.53735e+09 -8.77878e+09 -9.10347e+09 3.22e+23

Collapsing objects 0 and 2682
Body 0: 1000 1000 1000 -8.53735e+09 -8.77878e+09 -9.10347e+09 3.22e+23
Body 2682: 1000 1000 1000 -6.57199e+07 -1.44805e+07 -1.00983e+07 1e+21
Body 2682 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.60307e+09 -8.79326e+09 -9.11356e+09 3.23e+23

Collapsing objects 0 and 2690
Body 0: 1000 1000 1000 -8.60307e+09 -8.79326e+09 -9.11356e+09 3.23e+23
Body 2690: 1000 1000 1000 -2.64555e+07 -1.85715e+07 -2.79827e+07 9.99998e+20
Body 2690 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.62953e+09 -8.81183e+09 -9.14155e+09 3.24e+23

Collapsing objects 0 and 2698
Body 0: 1000 1000 1000 -8.62953e+09 -8.81183e+09 -9.14155e+09 3.24e+23
Body 2698: 1000 1000 1000 -2.66395e+07 -1.91433e+07 -2.20384e+07 9.99999e+20
Body 2698 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.65617e+09 -8.83097e+09 -9.16359e+09 3.25e+23

Collapsing objects 0 and 2703
Body 0: 1000 1000 1000 -8.65617e+09 -8.83097e+09 -9.16359e+09 3.25e+23
Body 2703: 1000 1000 1000 -1.47402e+07 -2.91702e+07 -3.16212e+07 1e+21
Body 2703 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.67091e+09 -8.86014e+09 -9.19521e+09 3.26e+23

Collapsing objects 0 and 2706
Body 0: 1000 1000 1000 -8.67091e+09 -8.86014e+09 -9.19521e+09 3.26e+23
Body 2706: 1000 1000 1000 -1.83673e+07 -5.83487e+07 -3.35845e+07 1e+21
Body 2706 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.68927e+09 -8.91849e+09 -9.22879e+09 3.27e+23

Collapsing objects 0 and 2709
Body 0: 1000 1000 1000 -8.68927e+09 -8.91849e+09 -9.22879e+09 3.27e+23
Body 2709: 1000 1000 1000 -3.38813e+07 -1.43145e+07 -3.61701e+07 1e+21
Body 2709 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.72315e+09 -8.9328e+09 -9.26496e+09 3.28e+23

Collapsing objects 0 and 2728
Body 0: 1000 1000 1000 -8.72315e+09 -8.9328e+09 -9.26496e+09 3.28e+23
Body 2728: 1000 1000 1000 -2.0152e+07 -4.26779e+07 -3.08302e+07 1e+21
Body 2728 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.74331e+09 -8.97548e+09 -9.29579e+09 3.29e+23

Collapsing objects 0 and 2730
Body 0: 1000 1000 1000 -8.74331e+09 -8.97548e+09 -9.29579e+09 3.29e+23
Body 2730: 1000 1000 1000 -6.16241e+07 -3.54067e+07 -1.15945e+07 1e+21
Body 2730 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.80493e+09 -9.01089e+09 -9.30739e+09 3.3e+23

Collapsing objects 0 and 2734
Body 0: 1000 1000 1000 -8.80493e+09 -9.01089e+09 -9.30739e+09 3.3e+23
Body 2734: 1000 1000 1000 -4.3647e+06 -4.08308e+07 -3.99321e+07 1e+21
Body 2734 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.8093e+09 -9.05172e+09 -9.34732e+09 3.31e+23

Collapsing objects 0 and 2735
Body 0: 1000 1000 1000 -8.8093e+09 -9.05172e+09 -9.34732e+09 3.31e+23
Body 2735: 1000 1000 1000 -1.35817e+07 -2.51714e+07 -3.1958e+07 1e+21
Body 2735 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.82288e+09 -9.07689e+09 -9.37928e+09 3.32e+23

Collapsing objects 0 and 2739
Body 0: 1000 1000 1000 -8.82288e+09 -9.07689e+09 -9.37928e+09 3.32e+23
Body 2739: 1000 1000 1000 -3.58509e+07 -1.42716e+07 -2.45912e+07 9.99999e+20
Body 2739 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.85873e+09 -9.09116e+09 -9.40387e+09 3.33e+23

Collapsing objects 0 and 2741
Body 0: 1000 1000 1000 -8.85873e+09 -9.09116e+09 -9.40387e+09 3.33e+23
Body 2741: 1000 1000 1000 -6.96041e+06 -4.20288e+07 -1.44255e+07 9.99998e+20
Body 2741 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.86569e+09 -9.13319e+09 -9.41829e+09 3.34e+23

Collapsing objects 0 and 2753
Body 0: 1000 1000 1000 -8.86569e+09 -9.13319e+09 -9.41829e+09 3.34e+23
Body 2753: 1000 1000 1000 -1.07128e+07 -2.72458e+07 -4.06663e+07 9.99999e+20
Body 2753 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.8764e+09 -9.16044e+09 -9.45896e+09 3.35e+23

Collapsing objects 0 and 2778
Body 0: 1000 1000 1000 -8.8764e+09 -9.16044e+09 -9.45896e+09 3.35e+23
Body 2778: 1000 1000 1000 -3.10539e+06 -2.2762e+07 -3.81967e+07 1e+21
Body 2778 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.87951e+09 -9.1832e+09 -9.49716e+09 3.36e+23

Collapsing objects 0 and 2784
Body 0: 1000 1000 1000 -8.87951e+09 -9.1832e+09 -9.49716e+09 3.36e+23
Body 2784: 1000 1000 1000 -2.64755e+07 -1.26411e+07 -2.12083e+07 1e+21
Body 2784 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.90598e+09 -9.19584e+09 -9.51836e+09 3.37e+23

Collapsing objects 0 and 2789
Body 0: 1000 1000 1000 -8.90598e+09 -9.19584e+09 -9.51836e+09 3.37e+23
Body 2789: 1000 1000 1000 -4.63438e+07 -4.56349e+07 -5.50786e+07 9.99999e+20
Body 2789 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.95233e+09 -9.24147e+09 -9.57344e+09 3.38e+23

Collapsing objects 0 and 2800
Body 0: 1000 1000 1000 -8.95233e+09 -9.24147e+09 -9.57344e+09 3.38e+23
Body 2800: 1000 1000 1000 -1.0091e+07 -1.50628e+07 -5.73718e+07 9.99998e+20
Body 2800 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.96242e+09 -9.25654e+09 -9.63081e+09 3.39e+23

Collapsing objects 0 and 2811
Body 0: 1000 1000 1000 -8.96242e+09 -9.25654e+09 -9.63081e+09 3.39e+23
Body 2811: 1000 1000 1000 -1.91525e+07 -4.53887e+07 -5.25021e+07 1e+21
Body 2811 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -8.98157e+09 -9.30193e+09 -9.68332e+09 3.4e+23

Collapsing objects 0 and 2819
Body 0: 1000 1000 1000 -8.98157e+09 -9.30193e+09 -9.68332e+09 3.4e+23
Body 2819: 1000 1000 1000 -4.74929e+07 -4.17936e+07 -9.78341e+06 1e+21
Body 2819 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.02906e+09 -9.34372e+09 -9.6931e+09 3.41e+23

Collapsing objects 0 and 2833
Body 0: 1000 1000 1000 -9.02906e+09 -9.34372e+09 -9.6931e+09 3.41e+23
Body 2833: 1000 1000 1000 -2.90964e+07 -5.09158e+07 -1.77739e+07 1e+21
Body 2833 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.05816e+09 -9.39464e+09 -9.71087e+09 3.42e+23

Collapsing objects 0 and 2852
Body 0: 1000 1000 1000 -9.05816e+09 -9.39464e+09 -9.71087e+09 3.42e+23
Body 2852: 1000 1000 1000 -1.57385e+07 -4.26177e+07 -1.0088e+07 1e+21
Body 2852 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.0739e+09 -9.43725e+09 -9.72096e+09 3.43e+23

Collapsing objects 0 and 2853
Body 0: 1000 1000 1000 -9.0739e+09 -9.43725e+09 -9.72096e+09 3.43e+23
Body 2853: 1000 1000 1000 -1.68805e+07 -1.62761e+07 -3.73429e+07 1e+21
Body 2853 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.09078e+09 -9.45353e+09 -9.7583e+09 3.44e+23

Collapsing objects 0 and 2856
Body 0: 1000 1000 1000 -9.09078e+09 -9.45353e+09 -9.7583e+09 3.44e+23
Body 2856: 1000 1000 1000 -4.16257e+07 -2.35694e+07 -1.05164e+07 1e+21
Body 2856 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.1324e+09 -9.4771e+09 -9.76882e+09 3.45e+23

Collapsing objects 0 and 2869
Body 0: 1000 1000 1000 -9.1324e+09 -9.4771e+09 -9.76882e+09 3.45e+23
Body 2869: 1000 1000 1000 -3.924e+07 -2.5838e+07 -3.3582e+07 1e+21
Body 2869 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.17164e+09 -9.50294e+09 -9.8024e+09 3.46e+23

Collapsing objects 0 and 2871
Body 0: 1000 1000 1000 -9.17164e+09 -9.50294e+09 -9.8024e+09 3.46e+23
Body 2871: 1000 1000 1000 -4.60973e+06 -2.11931e+07 -1.89376e+07 1e+21
Body 2871 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.17625e+09 -9.52413e+09 -9.82134e+09 3.47e+23

Collapsing objects 0 and 2876
Body 0: 1000 1000 1000 -9.17625e+09 -9.52413e+09 -9.82134e+09 3.47e+23
Body 2876: 1000 1000 1000 -5.46015e+07 -2.29337e+07 -2.15943e+07 1e+21
Body 2876 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.23085e+09 -9.54706e+09 -9.84293e+09 3.48e+23

Collapsing objects 0 and 2896
Body 0: 1000 1000 1000 -9.23085e+09 -9.54706e+09 -9.84293e+09 3.48e+23
Body 2896: 1000 1000 1000 -3.34265e+07 -1.34057e+06 -5.35182e+07 1e+21
Body 2896 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.26428e+09 -9.5484e+09 -9.89645e+09 3.49e+23

Collapsing objects 0 and 2904
Body 0: 1000 1000 1000 -9.26428e+09 -9.5484e+09 -9.89645e+09 3.49e+23
Body 2904: 1000 1000 1000 -9.58341e+06 -6.44137e+07 -9.95051e+06 9.99998e+20
Body 2904 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.27386e+09 -9.61282e+09 -9.9064e+09 3.5e+23

Collapsing objects 0 and 2906
Body 0: 1000 1000 1000 -9.27386e+09 -9.61282e+09 -9.9064e+09 3.5e+23
Body 2906: 1000 1000 1000 -2.25273e+07 -2.20653e+07 -3.32091e+07 9.99999e+20
Body 2906 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.29639e+09 -9.63488e+09 -9.93961e+09 3.51e+23

Collapsing objects 0 and 2918
Body 0: 1000 1000 1000 -9.29639e+09 -9.63488e+09 -9.93961e+09 3.51e+23
Body 2918: 1000 1000 1000 -1.16792e+07 -1.54725e+07 -2.83427e+06 1e+21
Body 2918 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.30807e+09 -9.65036e+09 -9.94245e+09 3.52e+23

Collapsing objects 0 and 2935
Body 0: 1000 1000 1000 -9.30807e+09 -9.65036e+09 -9.94245e+09 3.52e+23
Body 2935: 1000 1000 1000 -2.66362e+07 -3.13774e+07 -2.12513e+07 9.99999e+20
Body 2935 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.33471e+09 -9.68173e+09 -9.9637e+09 3.53e+23

Collapsing objects 0 and 2951
Body 0: 1000 1000 1000 -9.33471e+09 -9.68173e+09 -9.9637e+09 3.53e+23
Body 2951: 1000 1000 1000 -2.42384e+07 -2.82858e+07 -3.68222e+07 9.99999e+20
Body 2951 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.35895e+09 -9.71002e+09 -1.00005e+10 3.54e+23

Collapsing objects 0 and 2956
Body 0: 1000 1000 1000 -9.35895e+09 -9.71002e+09 -1.00005e+10 3.54e+23
Body 2956: 1000 1000 1000 -426360 -5.4277e+07 -4.53053e+06 1e+21
Body 2956 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.35937e+09 -9.7643e+09 -1.00051e+10 3.55e+23

Collapsing objects 0 and 2960
Body 0: 1000 1000 1000 -9.35937e+09 -9.7643e+09 -1.00051e+10 3.55e+23
Body 2960: 1000 1000 1000 -3.97103e+07 -9.50882e+06 -2.81238e+07 1e+21
Body 2960 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.39908e+09 -9.7738e+09 -1.00332e+10 3.56e+23

Collapsing objects 0 and 2971
Body 0: 1000 1000 1000 -9.39908e+09 -9.7738e+09 -1.00332e+10 3.56e+23
Body 2971: 1000 1000 1000 -2.30606e+07 -1.28147e+07 -3.98591e+07 1e+21
Body 2971 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.42214e+09 -9.78662e+09 -1.0073e+10 3.57e+23

Collapsing objects 0 and 2989
Body 0: 1000 1000 1000 -9.42214e+09 -9.78662e+09 -1.0073e+10 3.57e+23
Body 2989: 1000 1000 1000 -1.31798e+07 -4.2606e+07 -2.66084e+07 9.99998e+20
Body 2989 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.43532e+09 -9.82923e+09 -1.00996e+10 3.58e+23

Collapsing objects 0 and 3001
Body 0: 1000 1000 1000 -9.43532e+09 -9.82923e+09 -1.00996e+10 3.58e+23
Body 3001: 1000 1000 1000 -8.8425e+06 -3.9038e+07 -3.6169e+07 1e+21
Body 3001 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.44417e+09 -9.86826e+09 -1.01358e+10 3.59e+23

Collapsing objects 0 and 3007
Body 0: 1000 1000 1000 -9.44417e+09 -9.86826e+09 -1.01358e+10 3.59e+23
Body 3007: 1000 1000 1000 -1.33996e+07 -6.05078e+07 -1.31532e+07 1e+21
Body 3007 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.45756e+09 -9.92877e+09 -1.0149e+10 3.6e+23

Collapsing objects 0 and 3022
Body 0: 1000 1000 1000 -9.45756e+09 -9.92877e+09 -1.0149e+10 3.6e+23
Body 3022: 1000 1000 1000 -3.06288e+07 -3.0809e+06 -6.71087e+07 1e+21
Body 3022 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.48819e+09 -9.93185e+09 -1.02161e+10 3.61e+23

Collapsing objects 0 and 3023
Body 0: 1000 1000 1000 -9.48819e+09 -9.93185e+09 -1.02161e+10 3.61e+23
Body 3023: 1000 1000 1000 -1.35232e+07 -3.58421e+07 -1.34628e+07 1e+21
Body 3023 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.50172e+09 -9.96769e+09 -1.02295e+10 3.62e+23

Collapsing objects 0 and 3024
Body 0: 1000 1000 1000 -9.50172e+09 -9.96769e+09 -1.02295e+10 3.62e+23
Body 3024: 1000 1000 1000 -3.11514e+07 -4.20844e+07 -2.32829e+07 9.99999e+20
Body 3024 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.53287e+09 -1.00098e+10 -1.02528e+10 3.63e+23

Collapsing objects 0 and 3059
Body 0: 1000 1000 1000 -9.53287e+09 -1.00098e+10 -1.02528e+10 3.63e+23
Body 3059: 1000 1000 1000 -6.74321e+06 -6.04925e+07 -5.26222e+06 9.99999e+20
Body 3059 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.53961e+09 -1.00703e+10 -1.02581e+10 3.64e+23

Collapsing objects 0 and 3063
Body 0: 1000 1000 1000 -9.53961e+09 -1.00703e+10 -1.02581e+10 3.64e+23
Body 3063: 1000 1000 1000 -3.7317e+07 -3.27701e+07 -1.9323e+07 1e+21
Body 3063 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.57693e+09 -1.0103e+10 -1.02774e+10 3.65e+23

Collapsing objects 0 and 3065
Body 0: 1000 1000 1000 -9.57693e+09 -1.0103e+10 -1.02774e+10 3.65e+23
Body 3065: 1000 1000 1000 -1.81382e+07 -4.564e+07 -1.6097e+07 1e+21
Body 3065 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.59507e+09 -1.01487e+10 -1.02935e+10 3.66e+23

Collapsing objects 0 and 3074
Body 0: 1000 1000 1000 -9.59507e+09 -1.01487e+10 -1.02935e+10 3.66e+23
Body 3074: 1000 1000 1000 -6.8741e+06 -8.40254e+06 -5.49681e+07 1e+21
Body 3074 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.60194e+09 -1.01571e+10 -1.03485e+10 3.67e+23

Collapsing objects 0 and 3077
Body 0: 1000 1000 1000 -9.60194e+09 -1.01571e+10 -1.03485e+10 3.67e+23
Body 3077: 1000 1000 1000 -3.75877e+06 -6.49802e+07 -6.47685e+06 1e+21
Body 3077 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.6057e+09 -1.02221e+10 -1.03549e+10 3.68e+23

Collapsing objects 0 and 3078
Body 0: 1000 1000 1000 -9.6057e+09 -1.02221e+10 -1.03549e+10 3.68e+23
Body 3078: 1000 1000 1000 -2.11026e+07 -2.05e+07 -5.28051e+07 9.99998e+20
Body 3078 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.6268e+09 -1.02426e+10 -1.04078e+10 3.69e+23

Collapsing objects 0 and 3122
Body 0: 1000 1000 1000 -9.6268e+09 -1.02426e+10 -1.04078e+10 3.69e+23
Body 3122: 1000 1000 1000 -4.58265e+07 -2.41306e+07 -1.61168e+07 1e+21
Body 3122 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.67263e+09 -1.02667e+10 -1.04239e+10 3.7e+23

Collapsing objects 0 and 3123
Body 0: 1000 1000 1000 -9.67263e+09 -1.02667e+10 -1.04239e+10 3.7e+23
Body 3123: 1000 1000 1000 -3.36669e+06 -1.5189e+07 -2.7792e+07 1e+21
Body 3123 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.676e+09 -1.02819e+10 -1.04517e+10 3.71e+23

Collapsing objects 0 and 3144
Body 0: 1000 1000 1000 -9.676e+09 -1.02819e+10 -1.04517e+10 3.71e+23
Body 3144: 1000 1000 1000 -3.12953e+07 -1.9145e+07 -2.42189e+07 1e+21
Body 3144 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.70729e+09 -1.0301e+10 -1.04759e+10 3.72e+23

Collapsing objects 0 and 3148
Body 0: 1000 1000 1000 -9.70729e+09 -1.0301e+10 -1.04759e+10 3.72e+23
Body 3148: 1000 1000 1000 -4.79184e+06 -5.04401e+07 -2.73519e+07 1e+21
Body 3148 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.71208e+09 -1.03515e+10 -1.05032e+10 3.73e+23

Collapsing objects 0 and 3156
Body 0: 1000 1000 1000 -9.71208e+09 -1.03515e+10 -1.05032e+10 3.73e+23
Body 3156: 1000 1000 1000 -7.38367e+07 -2.00711e+06 -1.38603e+07 1e+21
Body 3156 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.78592e+09 -1.03535e+10 -1.05171e+10 3.74e+23

Collapsing objects 0 and 3173
Body 0: 1000 1000 1000 -9.78592e+09 -1.03535e+10 -1.05171e+10 3.74e+23
Body 3173: 1000 1000 1000 -2.45401e+07 -2.59976e+07 -4.32182e+07 1e+21
Body 3173 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.81046e+09 -1.03795e+10 -1.05603e+10 3.75e+23

Collapsing objects 0 and 3181
Body 0: 1000 1000 1000 -9.81046e+09 -1.03795e+10 -1.05603e+10 3.75e+23
Body 3181: 1000 1000 1000 -1.19735e+07 -3.06497e+07 -1.71368e+07 1e+21
Body 3181 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.82243e+09 -1.04101e+10 -1.05774e+10 3.76e+23

Collapsing objects 0 and 3185
Body 0: 1000 1000 1000 -9.82243e+09 -1.04101e+10 -1.05774e+10 3.76e+23
Body 3185: 1000 1000 1000 -2.16067e+06 -5.60162e+06 -4.85733e+07 1e+21
Body 3185 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.82459e+09 -1.04157e+10 -1.0626e+10 3.77e+23

Collapsing objects 0 and 3211
Body 0: 1000 1000 1000 -9.82459e+09 -1.04157e+10 -1.0626e+10 3.77e+23
Body 3211: 1000 1000 1000 -4.86672e+06 -5.89171e+07 -1.18121e+07 1e+21
Body 3211 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.82946e+09 -1.04746e+10 -1.06378e+10 3.78e+23

Collapsing objects 0 and 3215
Body 0: 1000 1000 1000 -9.82946e+09 -1.04746e+10 -1.06378e+10 3.78e+23
Body 3215: 1000 1000 1000 -3.77875e+07 -5.61879e+06 -4.08915e+07 1e+21
Body 3215 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.86725e+09 -1.04803e+10 -1.06787e+10 3.79e+23

Collapsing objects 0 and 3220
Body 0: 1000 1000 1000 -9.86725e+09 -1.04803e+10 -1.06787e+10 3.79e+23
Body 3220: 1000 1000 1000 -1.236e+07 -3.1181e+07 -2.39037e+07 1e+21
Body 3220 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.87961e+09 -1.05114e+10 -1.07026e+10 3.8e+23

Collapsing objects 0 and 3221
Body 0: 1000 1000 1000 -9.87961e+09 -1.05114e+10 -1.07026e+10 3.8e+23
Body 3221: 1000 1000 1000 -1.91386e+07 -1.38114e+07 -1.88463e+07 1e+21
Body 3221 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.89875e+09 -1.05253e+10 -1.07215e+10 3.81e+23

Collapsing objects 0 and 3250
Body 0: 1000 1000 1000 -9.89875e+09 -1.05253e+10 -1.07215e+10 3.81e+23
Body 3250: 1000 1000 1000 -3.13156e+07 -2.51251e+07 -3.07984e+07 1e+21
Body 3250 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.93006e+09 -1.05504e+10 -1.07523e+10 3.82e+23

Collapsing objects 0 and 3259
Body 0: 1000 1000 1000 -9.93006e+09 -1.05504e+10 -1.07523e+10 3.82e+23
Body 3259: 1000 1000 1000 -2.02775e+07 -4.15449e+06 -1.1898e+07 1e+21
Body 3259 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.95034e+09 -1.05545e+10 -1.07642e+10 3.83e+23

Collapsing objects 0 and 3263
Body 0: 1000 1000 1000 -9.95034e+09 -1.05545e+10 -1.07642e+10 3.83e+23
Body 3263: 1000 1000 1000 -1.70821e+07 -3.57696e+07 -2.77757e+07 1e+21
Body 3263 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.96742e+09 -1.05903e+10 -1.07919e+10 3.84e+23

Collapsing objects 0 and 3291
Body 0: 1000 1000 1000 -9.96742e+09 -1.05903e+10 -1.07919e+10 3.84e+23
Body 3291: 1000 1000 1000 -9.72275e+06 -4.23077e+07 -5.82937e+06 9.99998e+20
Body 3291 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.97714e+09 -1.06326e+10 -1.07978e+10 3.85e+23

Collapsing objects 0 and 3307
Body 0: 1000 1000 1000 -9.97714e+09 -1.06326e+10 -1.07978e+10 3.85e+23
Body 3307: 1000 1000 1000 -5.39367e+06 -1.80974e+07 -4.41348e+07 1e+21
Body 3307 removed
Body 0 after collapse
Body 0: 1000 1000 1000 -9.98254e+09 -1.06507e+10 -1.08419e+10 3.86e+23

Collapsing objects 0 and 3346
Body 0: 1000 1000 1000 -9.98254e+09 -1.06507e+10 -1.08419e+10 3.86e+23
Body 3346: 1000 1000 1000 -5.9661e+07 -8.58739e+07 -1.21814e+07 1e+21
Body 3346 removed
